workspace,name,version,license,direct,homepage,repository,path
"client","@types/minimist","1.2.5","MIT","false","https://github.com/DefinitelyTyped/DefinitelyTyped/tree/master/types/minimist","https://github.com/DefinitelyTyped/DefinitelyTyped.git","node_modules/@types/minimist"
"client","@types/node","25.9.1","MIT","false","https://github.com/DefinitelyTyped/DefinitelyTyped/tree/master/types/node","https://github.com/DefinitelyTyped/DefinitelyTyped.git","node_modules/@types/node"
"server","@types/node","25.9.1","MIT","false","https://github.com/DefinitelyTyped/DefinitelyTyped/tree/master/types/node","https://github.com/DefinitelyTyped/DefinitelyTyped.git","server/node_modules/@types/node"
"client","@types/node-fetch","2.6.13","MIT","false","https://github.com/DefinitelyTyped/DefinitelyTyped/tree/master/types/node-fetch","https://github.com/DefinitelyTyped/DefinitelyTyped.git","node_modules/@types/node-fetch"
"client","@types/node-forge","1.3.14","MIT","false","https://github.com/DefinitelyTyped/DefinitelyTyped/tree/master/types/node-forge","https://github.com/DefinitelyTyped/DefinitelyTyped.git","node_modules/@types/node-forge"
"client","@types/normalize-package-data","2.4.4","MIT","false","https://github.com/DefinitelyTyped/DefinitelyTyped/tree/master/types/normalize-package-data","https://github.com/DefinitelyTyped/DefinitelyTyped.git","node_modules/@types/normalize-package-data"
"client","@types/parse-json","4.0.2","MIT","false","https://github.com/DefinitelyTyped/DefinitelyTyped/tree/master/types/parse-json","https://github.com/DefinitelyTyped/DefinitelyTyped.git","node_modules/@types/parse-json"
"client","@types/prettier","2.7.3","MIT","false","https://github.com/DefinitelyTyped/DefinitelyTyped/tree/master/types/prettier","https://github.com/DefinitelyTyped/DefinitelyTyped.git","node_modules/@types/prettier"
"client","@types/qs","6.15.1","MIT","false","https://github.com/DefinitelyTyped/DefinitelyTyped/tree/master/types/qs","https://github.com/DefinitelyTyped/DefinitelyTyped.git","node_modules/@types/qs"
"client","@types/range-parser","1.2.7","MIT","false","https://github.com/DefinitelyTyped/DefinitelyTyped/tree/master/types/range-parser","https://github.com/DefinitelyTyped/DefinitelyTyped.git","node_modules/@types/range-parser"
"client","@types/retry","0.12.0","MIT","false","","https://github.com/DefinitelyTyped/DefinitelyTyped.git","node_modules/@types/retry"
"client","@types/send","1.2.1","MIT","false","https://github.com/DefinitelyTyped/DefinitelyTyped/tree/master/types/send","https://github.com/DefinitelyTyped/DefinitelyTyped.git","node_modules/@types/send"
"client","@types/serve-index","1.9.4","MIT","false","https://github.com/DefinitelyTyped/DefinitelyTyped/tree/master/types/serve-index","https://github.com/DefinitelyTyped/DefinitelyTyped.git","node_modules/@types/serve-index"
"client","@types/serve-static","1.15.10","MIT","false","https://github.com/DefinitelyTyped/DefinitelyTyped/tree/master/types/serve-static","https://github.com/DefinitelyTyped/DefinitelyTyped.git","node_modules/@types/serve-static"
"client","@types/sockjs","0.3.36","MIT","false","https://github.com/DefinitelyTyped/DefinitelyTyped/tree/master/types/sockjs","https://github.com/DefinitelyTyped/DefinitelyTyped.git","node_modules/@types/sockjs"
"client","@types/stack-utils","2.0.3","MIT","false","https://github.com/DefinitelyTyped/DefinitelyTyped/tree/master/types/stack-utils","https://github.com/DefinitelyTyped/DefinitelyTyped.git","node_modules/@types/stack-utils"
"server","@types/stack-utils","2.0.3","MIT","false","https://github.com/DefinitelyTyped/DefinitelyTyped/tree/master/types/stack-utils","https://github.com/DefinitelyTyped/DefinitelyTyped.git","server/node_modules/@types/stack-utils"
"client","@types/strip-bom","3.0.0","MIT","false","","https://www.github.com/DefinitelyTyped/DefinitelyTyped.git","node_modules/@types/strip-bom"
"client","@types/strip-json-comments","0.0.30","MIT","false","","https://www.github.com/DefinitelyTyped/DefinitelyTyped.git","node_modules/@types/strip-json-comments"
"server","@types/triple-beam","1.3.5","MIT","false","https://github.com/DefinitelyTyped/DefinitelyTyped/tree/master/types/triple-beam","https://github.com/DefinitelyTyped/DefinitelyTyped.git","server/node_modules/@types/triple-beam"
"client","@types/trusted-types","2.0.7","MIT","false","https://github.com/DefinitelyTyped/DefinitelyTyped/tree/master/types/trusted-types","https://github.com/DefinitelyTyped/DefinitelyTyped.git","node_modules/@types/trusted-types"
"server","@types/uuid","3.4.13","MIT","false","https://github.com/DefinitelyTyped/DefinitelyTyped/tree/master/types/uuid","https://github.com/DefinitelyTyped/DefinitelyTyped.git","server/node_modules/@types/uuid"
"server","@types/validator","9.4.4","MIT","false","","https://github.com/DefinitelyTyped/DefinitelyTyped.git","server/node_modules/@types/validator"
"client","@types/ws","7.4.7","MIT","false","https://github.com/DefinitelyTyped/DefinitelyTyped/tree/master/types/ws","https://github.com/DefinitelyTyped/DefinitelyTyped.git","node_modules/@types/ws"
"client","@types/yargs","16.0.11","MIT","false","https://github.com/DefinitelyTyped/DefinitelyTyped/tree/master/types/yargs","https://github.com/DefinitelyTyped/DefinitelyTyped.git","node_modules/@types/yargs"
"server","@types/yargs","17.0.35","MIT","false","https://github.com/DefinitelyTyped/DefinitelyTyped/tree/master/types/yargs","https://github.com/DefinitelyTyped/DefinitelyTyped.git","server/node_modules/@types/yargs"
"client","@types/yargs-parser","21.0.3","MIT","false","https://github.com/DefinitelyTyped/DefinitelyTyped/tree/master/types/yargs-parser","https://github.com/DefinitelyTyped/DefinitelyTyped.git","node_modules/@types/yargs-parser"
"server","@types/yargs-parser","21.0.3","MIT","false","https://github.com/DefinitelyTyped/DefinitelyTyped/tree/master/types/yargs-parser","https://github.com/DefinitelyTyped/DefinitelyTyped.git","server/node_modules/@types/yargs-parser"
"server","@types/yup","0.29.13","MIT","false","https://github.com/DefinitelyTyped/DefinitelyTyped/tree/master/types/yup","https://github.com/DefinitelyTyped/DefinitelyTyped.git","server/node_modules/@types/yup"
"client","@types/zen-observable","0.8.0","MIT","false","","https://github.com/DefinitelyTyped/DefinitelyTyped.git","node_modules/@types/zen-observable"
"client","@videojs/vhs-utils","3.0.5","MIT","false","","git@github.com:videojs/vhs-utils.git","node_modules/@videojs/vhs-utils"
"client","@videojs/xhr","2.6.0","MIT","false","https://github.com/videojs/xhr","git://github.com/videojs/xhr.git","node_modules/@videojs/xhr"
"client","@vue/babel-helper-vue-jsx-merge-props","1.4.0","MIT","false","","https://github.com/vuejs/jsx/tree/master/packages/babel-helper-vue-jsx-merge-props","node_modules/@vue/babel-helper-vue-jsx-merge-props"
"client","@vue/babel-helper-vue-transform-on","1.5.0","MIT","false","","git+https://github.com/vuejs/babel-plugin-jsx.git","node_modules/@vue/babel-helper-vue-transform-on"
"client","@vue/babel-plugin-jsx","1.5.0","MIT","false","https://github.com/vuejs/babel-plugin-jsx/tree/dev/packages/babel-plugin-jsx#readme","git+https://github.com/vuejs/babel-plugin-jsx.git","node_modules/@vue/babel-plugin-jsx"
"client","@vue/babel-plugin-resolve-type","1.5.0","MIT","false","https://github.com/vuejs/babel-plugin-jsx/tree/dev/packages/babel-plugin-resolve-type#readme","git+https://github.com/vuejs/babel-plugin-jsx.git","node_modules/@vue/babel-plugin-resolve-type"
"client","@vue/babel-plugin-transform-vue-jsx","1.4.0","MIT","false","","https://github.com/vuejs/jsx/tree/master/packages/babel-plugin-transform-vue-jsx","node_modules/@vue/babel-plugin-transform-vue-jsx"
"client","@vue/babel-preset-app","5.0.9","MIT","false","https://github.com/vuejs/vue-cli/tree/dev/packages/@vue/babel-preset-app#readme","git+https://github.com/vuejs/vue-cli.git","node_modules/@vue/babel-preset-app"
"client","@vue/babel-preset-jsx","1.4.0","MIT","false","","https://github.com/vuejs/jsx/tree/master/packages/babel-preset-jsx","node_modules/@vue/babel-preset-jsx"
"client","@vue/babel-sugar-composition-api-inject-h","1.4.0","MIT","false","","https://github.com/vuejs/jsx/tree/master/packages/babel-sugar-composition-api-inject-h","node_modules/@vue/babel-sugar-composition-api-inject-h"
"client","@vue/babel-sugar-composition-api-render-instance","1.4.0","MIT","false","","https://github.com/vuejs/jsx/tree/master/packages/babel-sugar-composition-api-render-instance","node_modules/@vue/babel-sugar-composition-api-render-instance"
"client","@vue/babel-sugar-functional-vue","1.4.0","MIT","false","","https://github.com/vuejs/jsx/tree/master/packages/babel-sugar-functional-vue","node_modules/@vue/babel-sugar-functional-vue"
"client","@vue/babel-sugar-inject-h","1.4.0","MIT","false","","https://github.com/vuejs/jsx/tree/master/packages/babel-sugar-inject-h","node_modules/@vue/babel-sugar-inject-h"
"client","@vue/babel-sugar-v-model","1.4.0","MIT","false","","https://github.com/vuejs/jsx/tree/master/packages/babel-sugar-v-model","node_modules/@vue/babel-sugar-v-model"
"client","@vue/babel-sugar-v-on","1.4.0","MIT","false","","https://github.com/vuejs/jsx/tree/master/packages/babel-sugar-v-on","node_modules/@vue/babel-sugar-v-on"
"client","@vue/cli-overlay","5.0.9","MIT","false","https://github.com/vuejs/vue-cli/tree/dev/packages/@vue/cli-overlay#readme","git+https://github.com/vuejs/vue-cli.git","node_modules/@vue/cli-overlay"
"client","@vue/cli-plugin-babel","5.0.9","MIT","true","https://github.com/vuejs/vue-cli/tree/dev/packages/@vue/cli-plugin-babel#readme","git+https://github.com/vuejs/vue-cli.git","node_modules/@vue/cli-plugin-babel"
"client","@vue/cli-plugin-e2e-cypress","5.0.9","MIT","true","https://github.com/vuejs/vue-cli/tree/dev/packages/@vue/cli-plugin-e2e-cypress#readme","git+https://github.com/vuejs/vue-cli.git","node_modules/@vue/cli-plugin-e2e-cypress"
"client","@vue/cli-plugin-eslint","5.0.9","MIT","true","https://github.com/vuejs/vue-cli/tree/dev/packages/@vue/cli-plugin-eslint#readme","git+https://github.com/vuejs/vue-cli.git","node_modules/@vue/cli-plugin-eslint"
"client","@vue/cli-plugin-router","5.0.9","MIT","false","https://github.com/vuejs/vue-cli/tree/dev/packages/@vue/cli-plugin-router#readme","git+https://github.com/vuejs/vue-cli.git","node_modules/@vue/cli-plugin-router"
"client","@vue/cli-plugin-unit-jest","5.0.9","MIT","true","https://github.com/vuejs/vue-cli/tree/dev/packages/@vue/cli-plugin-unit-jest#readme","git+https://github.com/vuejs/vue-cli.git","node_modules/@vue/cli-plugin-unit-jest"
"client","@vue/cli-plugin-vuex","5.0.9","MIT","false","https://github.com/vuejs/vue-cli/tree/dev/packages/@vue/cli-plugin-vuex#readme","git+https://github.com/vuejs/vue-cli.git","node_modules/@vue/cli-plugin-vuex"
"client","@vue/cli-service","5.0.9","MIT","true","https://cli.vuejs.org/","git+https://github.com/vuejs/vue-cli.git","node_modules/@vue/cli-service"
"client","@vue/cli-shared-utils","5.0.9","MIT","false","https://github.com/vuejs/vue-cli/tree/dev/packages/@vue/cli-shared-utils#readme","git+https://github.com/vuejs/vue-cli.git","node_modules/@vue/cli-shared-utils"
"client","@vue/compiler-core","3.5.34","MIT","false","https://github.com/vuejs/core/tree/main/packages/compiler-core#readme","git+https://github.com/vuejs/core.git","node_modules/@vue/compiler-core"
"client","@vue/compiler-dom","3.5.34","MIT","false","https://github.com/vuejs/core/tree/main/packages/compiler-dom#readme","git+https://github.com/vuejs/core.git","node_modules/@vue/compiler-dom"
"client","@vue/compiler-sfc","3.5.34","MIT","false","https://github.com/vuejs/core/tree/main/packages/compiler-sfc#readme","git+https://github.com/vuejs/core.git","node_modules/@vue/compiler-sfc"
"client","@vue/compiler-ssr","3.5.34","MIT","false","https://github.com/vuejs/core/tree/main/packages/compiler-ssr#readme","git+https://github.com/vuejs/core.git","node_modules/@vue/compiler-ssr"
"client","@vue/component-compiler-utils","3.3.0","MIT","false","https://github.com/vuejs/component-compiler-utils#readme","git+https://github.com/vuejs/component-compiler-utils.git","node_modules/@vue/component-compiler-utils"
"client","@vue/shared","3.5.34","MIT","false","https://github.com/vuejs/core/tree/main/packages/shared#readme","git+https://github.com/vuejs/core.git","node_modules/@vue/shared"
"client","@vue/test-utils","1.3.6","MIT","true","https://github.com/vuejs/vue-test-utils#readme","git+https://github.com/vuejs/vue-test-utils.git","node_modules/@vue/test-utils"
"client","@vue/web-component-wrapper","1.3.0","MIT","false","https://github.com/vuejs/web-component-wrapper#readme","git+https://github.com/vuejs/web-component-wrapper.git","node_modules/@vue/web-component-wrapper"
"client","@webassemblyjs/ast","1.14.1","MIT","false","","https://github.com/xtuc/webassemblyjs.git","node_modules/@webassemblyjs/ast"
"client","@webassemblyjs/floating-point-hex-parser","1.13.2","MIT","false","","https://github.com/xtuc/webassemblyjs.git","node_modules/@webassemblyjs/floating-point-hex-parser"
"client","@webassemblyjs/helper-api-error","1.13.2","MIT","false","","https://github.com/xtuc/webassemblyjs.git","node_modules/@webassemblyjs/helper-api-error"
"client","@webassemblyjs/helper-buffer","1.14.1","MIT","false","","https://github.com/xtuc/webassemblyjs.git","node_modules/@webassemblyjs/helper-buffer"
"client","@webassemblyjs/helper-numbers","1.13.2","MIT","false","","https://github.com/xtuc/webassemblyjs.git","node_modules/@webassemblyjs/helper-numbers"
"client","@webassemblyjs/helper-wasm-bytecode","1.13.2","MIT","false","","https://github.com/xtuc/webassemblyjs.git","node_modules/@webassemblyjs/helper-wasm-bytecode"
"client","@webassemblyjs/helper-wasm-section","1.14.1","MIT","false","","https://github.com/xtuc/webassemblyjs.git","node_modules/@webassemblyjs/helper-wasm-section"
"client","@webassemblyjs/ieee754","1.13.2","MIT","false","","https://github.com/xtuc/webassemblyjs.git","node_modules/@webassemblyjs/ieee754"
"client","@webassemblyjs/utf8","1.13.2","MIT","false","","https://github.com/xtuc/webassemblyjs.git","node_modules/@webassemblyjs/utf8"
"client","@webassemblyjs/wasm-edit","1.14.1","MIT","false","","https://github.com/xtuc/webassemblyjs.git","node_modules/@webassemblyjs/wasm-edit"
"client","@webassemblyjs/wasm-gen","1.14.1","MIT","false","","https://github.com/xtuc/webassemblyjs.git","node_modules/@webassemblyjs/wasm-gen"
